ID,POS,#,Name,DOB,Age,NAT,HT,WT,B,T,OVR,POT,LEA,LOY,AD,GRE,WE,INT,Type,Prone,CON P,GAP P,POW P,EYE P,K P,STU P,MOV P,CONT P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,SPE,STE,RUN,DEM,Sign,SctAcc
57996,SP,4,Jose Luna,04/07/2011,18,USA,"6' 2""",175 lbs,Right,Right,20,30,Normal,Normal,Normal,Normal,High,Normal,Unknown,Normal,25,25,20,25,25,45,40,40,40,65,65,30,-,-,-,-,-,-,-,-,4,NEU,87-89 Mph,Over the Top,Normal,50,60,20,20,20,25,45,20,20,25,35,20,20,20,Slot,Extremely Hard,Very High
57821,2B,81,Manny Macias,12/21/2007,21,PUR,"6' 0""",185 lbs,Right,Right,20,30,Normal,High,High,Normal,Normal,Normal,Unknown,Normal,50,45,30,45,50,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,55,55,45,50,65,55,45,40,20,20,Slot,Easy,Very High
58715,1B,8,Jarred Massaro,03/13/2011,18,USA,"6' 4""",205 lbs,Right,Right,20,30,Normal,Normal,Low,Normal,Low,Normal,Unknown,Normal,45,55,45,45,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,35,30,25,30,25,25,35,30,20,20,Slot,Extremely Hard,Very High
58721,2B,10,Bob McCann,01/29/2008,21,USA,"5' 10""",170 lbs,Right,Right,20,30,Normal,Normal,Normal,Low,High,Low,Unknown,Durable,50,50,35,50,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,60,50,40,50,55,50,40,60,55,50,Slot,Easy,Very High
2031,SP,11,Josh McConnell,01/24/2008,21,USA,"6' 0""",185 lbs,Right,Right,20,30,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Fragile,20,30,30,25,25,45,40,45,65,45,-,-,-,60,-,-,-,-,-,-,3,NEU,95-97 Mph,Normal (3/4),Power,50,40,20,20,25,25,50,20,45,25,20,20,20,20,Slot,Easy,Very High
57946,1B,14,Josh McNary,08/25/2007,21,USA,"6' 0""",195 lbs,Right,Right,20,30,Normal,Normal,Low,Normal,Low,Normal,Unknown,Normal,40,45,45,55,50,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Normal (3/4),Normal,20,20,20,20,40,35,30,35,30,35,30,30,35,35,Slot,Hard,Very High
22010,C,2,Jose Medina,11/14/2007,21,USA,"6' 0""",215 lbs,Right,Right,20,30,Normal,High,Low,Normal,High,Normal,Unknown,Normal,55,45,30,30,80,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83 Mph,Normal (3/4),Normal,20,20,50,55,30,30,50,25,35,40,50,20,20,20,Slot,Hard,Very High
58704,RF,9,Dante Mira,07/14/2007,21,USA,"6' 5""",215 lbs,Left,Left,20,30,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,45,50,40,30,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,25,20,25,60,20,50,50,70,30,40,35,Slot,Easy,Very High
58091,CF,24,David Montano,07/16/2010,18,USA,"5' 11""",165 lbs,Right,Right,20,30,Normal,Normal,Normal,Low,High,Normal,Unknown,Normal,60,60,30,25,75,20,20,25,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,25,60,50,20,50,55,45,35,50,35,35,Slot,Hard,Very High
58723,SS,25,Tim Muller,12/18/2007,21,USA,"6' 0""",185 lbs,Left,Right,20,30,Normal,Normal,Low,Normal,Normal,Normal,Unknown,Durable,35,35,30,50,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,25,60,65,60,65,60,70,50,45,30,20,Slot,Easy,Very High
57370,CF,16,Eric Nevins,05/29/2011,17,USA,"6' 4""",170 lbs,Left,Left,20,30,Normal,Normal,Normal,Low,Normal,Normal,Unknown,Normal,45,40,30,35,55,35,30,35,45,45,45,45,-,-,-,45,-,-,-,-,5,NEU,88-90 Mph,Over the Top,Normal,45,70,20,20,35,35,60,20,65,60,50,75,55,40,Slot,Extremely Hard,Very High
58726,CF,16,Joe Parker,06/11/2007,21,USA,"6' 0""",185 lbs,Right,Right,20,30,Normal,Normal,Low,Normal,Low,Normal,Unknown,Durable,40,35,30,45,50,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,25,25,55,55,55,60,70,55,65,75,55,40,Slot,Normal,Very High
57905,3B,8,Chris Parsons,05/31/2008,20,USA,"5' 10""",170 lbs,Right,Right,20,30,Normal,Normal,Normal,Normal,Normal,High,Unknown,Normal,45,50,40,40,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83 Mph,Over the Top,Normal,20,20,20,20,55,60,70,45,60,60,70,35,25,20,Slot,Easy,Very High
52260,SP,14,Jim Penix,03/12/2007,22,USA,"6' 6""",215 lbs,Right,Right,20,30,Low,Normal,Normal,Normal,Normal,Normal,Unknown,Durable,25,30,20,30,40,40,40,50,55,50,-,-,50,-,50,-,-,-,-,-,4,NEU,92-94 Mph,Over the Top,Normal,70,65,20,20,35,30,50,25,35,35,30,30,20,20,Slot,Very Easy,Very High
57957,CF,2,Josh Piras,11/06/2010,18,USA,"6' 3""",190 lbs,Left,Left,20,30,Low,Low,Normal,Normal,Normal,Normal,Unknown,Durable,45,40,25,55,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Over the Top,Normal,20,20,20,20,40,35,45,20,60,65,55,75,65,50,Slot,Extremely Hard,Very High
52756,LF,32,Chris Powell,06/12/2007,21,USA,"6' 4""",215 lbs,Right,Right,20,30,Normal,Normal,Low,Normal,Low,Low,Unknown,Normal,45,35,50,50,50,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Normal (3/4),Normal,20,20,20,20,30,30,50,25,50,60,60,30,30,30,Slot,Normal,Very High
57901,CF,23,Billy Rae,08/15/2010,18,USA,"6' 2""",175 lbs,Right,Right,20,30,Normal,Normal,Low,Normal,Low,Normal,Unknown,Durable,35,40,40,65,45,20,20,25,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Over the Top,Normal,20,20,20,25,60,45,40,45,60,55,50,65,50,60,Slot,Hard,Very High
57933,SP,6,Ed Rankin,02/21/2007,22,USA,"6' 2""",190 lbs,Right,Right,20,30,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Durable,25,30,20,25,30,45,35,45,60,-,65,-,-,-,-,-,55,-,-,-,3,NEU,94-96 Mph,Normal (3/4),Normal,55,35,25,25,25,30,60,30,35,30,20,20,20,25,$310k,Hard,Very High
57910,SP,5,Jimmy Reaves,07/10/2008,20,USA,"6' 3""",200 lbs,Left,Left,20,30,Normal,Low,Normal,Low,Normal,Normal,Unknown,Normal,40,30,20,25,45,45,45,40,60,50,-,-,-,55,55,-,-,-,-,-,4,NEU,94-96 Mph,Normal (3/4),Normal,60,70,20,20,25,25,40,20,30,30,30,25,20,30,$190k,Normal,Very High
24681,SS,2,Robby Robison,04/15/2007,22,USA,"6' 0""",180 lbs,Right,Right,20,30,Normal,Normal,Low,Normal,Low,Normal,Unknown,Normal,35,40,30,40,50,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,83-85 Mph,Sidearm,Normal,20,20,20,20,65,60,55,60,65,60,50,45,45,50,Slot,Easy,Very High
57792,SP,22,Mike Ruiz,09/19/2007,21,USA,"6' 3""",200 lbs,Left,Left,20,30,Normal,Normal,Normal,Low,Normal,Normal,Unknown,Normal,30,25,20,25,30,45,40,40,50,60,-,55,-,-,-,-,-,-,-,-,3,NEU,90-92 Mph,Over the Top,Normal,55,80,20,25,35,40,40,20,30,40,30,25,20,20,$200k,Easy,Very High
57932,SP,15,Jorge Sarabia,01/22/2011,18,USA,"6' 3""",180 lbs,Left,Left,20,30,Normal,Low,High,Normal,Normal,High,Unknown,Normal,25,30,20,25,30,50,50,45,-,65,-,60,-,-,60,-,-,-,-,-,3,NEU,90-92 Mph,Over the Top,Normal,35,50,20,20,25,35,60,20,20,30,50,25,20,25,$700k,Hard,Very High
39493,LF,10,Jon Sharpe,07/07/2007,21,USA,"6' 0""",175 lbs,Right,Left,20,30,Normal,Normal,Normal,Normal,Low,Normal,Unknown,Normal,45,50,55,50,50,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,20,25,40,20,45,30,50,50,40,35,Slot,Hard,Very High
58011,CF,19,Amari Simpson,11/04/2007,21,USA,"6' 2""",195 lbs,Right,Right,20,30,Normal,High,Normal,Normal,Normal,Normal,Unknown,Normal,45,40,35,45,60,40,25,55,55,25,65,-,-,-,-,-,-,-,-,-,3,NEU,90-92 Mph,Normal (3/4),Finesse,50,35,20,20,35,40,40,40,65,60,45,65,55,35,Slot,Normal,Very High
58729,1B,33,Mike Singer,12/04/2010,18,USA,"6' 2""",205 lbs,Right,Left,20,30,Normal,High,Normal,Normal,Normal,Normal,Unknown,Normal,40,55,50,50,45,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Over the Top,Normal,20,25,20,20,30,35,25,25,40,30,25,50,45,45,Slot,Extremely Hard,Very High
19646,CF,28,Cameron Smith,09/01/2007,21,USA,"6' 3""",185 lbs,Right,Right,20,30,Normal,Normal,High,Normal,Normal,Normal,Unknown,Durable,45,65,45,50,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,83-85 Mph,Normal (3/4),Normal,20,20,20,20,35,35,35,35,50,45,45,60,50,55,$270k,Easy,Very High
56388,CF,23,Joe Snure,10/04/2010,18,USA,"6' 7""",200 lbs,Left,Left,20,30,Normal,High,Normal,Low,Normal,High,Unknown,Normal,55,50,30,40,65,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,30,40,35,20,40,55,50,35,45,55,Slot,Easy,Very High
57171,C,11,Eric Sorrel,07/25/2010,18,USA,"6' 6""",200 lbs,Right,Right,20,30,Normal,Normal,Low,Normal,Normal,Normal,Unknown,Normal,40,45,45,55,45,35,30,60,55,25,-,50,-,-,-,-,-,-,-,-,3,NEU,90-92 Mph,Sidearm,Finesse,65,65,35,60,30,30,65,25,30,35,65,25,20,20,Slot,Extremely Hard,Very High
57348,RF,20,Danny Stump,06/17/2011,17,USA,"6' 2""",190 lbs,Left,Left,20,30,Low,Normal,Normal,High,Low,Normal,Unknown,Durable,45,35,35,55,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Normal (3/4),Normal,20,20,20,20,20,30,35,20,40,45,40,35,60,60,Slot,Extremely Hard,Very High
57176,1B,14,Robby Tamillo,06/08/2010,18,USA,"6' 6""",205 lbs,Right,Right,20,30,Normal,High,Low,Low,High,Normal,Unknown,Durable,45,50,50,50,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,25,25,20,25,20,35,20,35,30,20,20,Slot,Extremely Hard,Very High
58101,RF,1,Dan Taylor,07/31/2008,20,USA,"6' 2""",195 lbs,Left,Left,20,30,Normal,High,Normal,Normal,Low,Normal,Unknown,Normal,45,45,35,50,50,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Normal (3/4),Normal,20,20,20,20,35,30,40,20,45,40,55,55,45,45,Slot,Normal,Very High
57321,C,25,Danny Thoele,08/25/2010,18,USA,"6' 2""",200 lbs,Right,Right,20,30,Normal,Normal,Low,High,Normal,Normal,Unknown,Normal,35,55,40,60,40,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,45,50,35,30,35,25,20,45,35,25,50,40,Slot,Extremely Hard,Very High
57990,1B,35,Kevin Thomas,05/29/2007,21,USA,"6' 2""",210 lbs,Left,Left,20,30,Low,Low,Low,High,Low,Normal,Unknown,Normal,40,40,45,50,40,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,35,45,35,20,25,40,35,30,20,20,Slot,Hard,Very High
58003,RF,24,Ethan Touchstone,02/18/2008,21,USA,"6' 6""",210 lbs,Left,Left,20,30,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Durable,45,45,30,45,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Normal (3/4),Normal,20,20,25,25,30,30,40,25,40,65,50,25,20,20,Slot,Normal,Very High
58092,1B,17,Andy Townsend,12/23/2010,18,USA,"6' 1""",200 lbs,Left,Left,20,30,Normal,Normal,Normal,Low,Normal,Normal,Unknown,Durable,50,35,45,50,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Over the Top,Normal,20,20,25,20,35,20,35,20,35,25,30,25,25,35,Slot,Extremely Hard,Very High
57364,SS,16,Jake Tremblay,04/13/2011,18,USA,"6' 1""",160 lbs,Right,Right,20,30,Normal,Normal,Low,Normal,Low,Normal,Unknown,Normal,50,50,30,50,65,20,20,25,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,50,35,55,60,30,40,55,50,50,50,Slot,Extremely Hard,Very High
58052,LF,14,Joe Twinam,11/21/2010,18,USA,"6' 2""",190 lbs,Right,Right,20,30,Low,Normal,Normal,Low,High,Low,Unknown,Durable,65,55,50,30,80,40,65,60,50,-,55,35,-,50,-,-,-,-,-,-,4,NEU,89-91 Mph,Normal (3/4),Normal,30,30,20,25,35,25,55,30,35,45,60,50,50,50,Slot,Normal,Very High
58748,RF,3,Ivan Uribe,01/29/2011,18,PUR,"6' 0""",175 lbs,Right,Right,20,30,Normal,Normal,High,Normal,Low,Normal,Unknown,Durable,45,45,40,40,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,30,25,70,20,50,45,75,35,45,35,Slot,Hard,Very High
58767,SP,17,Felix Vasquez,06/20/2007,21,USA,"5' 10""",180 lbs,Right,Right,20,30,Normal,Normal,Low,Low,Low,Normal,Unknown,Normal,25,25,20,25,25,45,35,45,-,-,55,55,-,-,55,-,-,-,-,-,3,NEU,93-95 Mph,Over the Top,Normal,80,30,20,20,35,30,50,45,40,30,35,20,20,20,Slot,Hard,Very High
57776,3B,13,Thang Vu-Pham,12/29/2007,21,VIE,"6' 1""",180 lbs,Right,Right,20,30,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Durable,40,45,40,40,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Over the Top,Normal,20,20,20,20,55,50,75,40,40,50,70,70,60,75,$240k,Normal,Very High
58096,RF,6,Jon Weik,01/16/2008,21,USA,"6' 0""",185 lbs,Left,Left,20,30,Low,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,45,45,30,45,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Sidearm,Normal,20,20,20,20,35,30,60,25,50,45,65,35,25,25,Slot,Normal,Very High
58718,C,1,Chris Zabka,12/25/2007,21,USA,"6' 4""",220 lbs,Right,Right,20,30,Normal,Normal,High,Normal,High,Normal,Unknown,Normal,40,35,30,55,50,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,65,50,30,25,40,20,55,55,40,35,35,30,Slot,Easy,Very High
57777,SP,20,Eddie Zavala,07/06/2010,18,USA,"5' 11""",165 lbs,Right,Right,20,30,Normal,High,Normal,Low,High,Normal,Unknown,Durable,30,35,20,20,35,50,30,50,55,60,70,-,-,-,-,-,-,-,-,-,3,NEU,91-93 Mph,Normal (3/4),Normal,75,25,20,20,35,50,45,25,40,55,35,30,20,20,$500k,Extremely Hard,Very High
58024,C,29,Dave Albanese,02/19/2008,21,USA,"6' 0""",180 lbs,Switch,Right,20,25,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,35,50,40,50,40,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,50,50,40,40,45,25,35,45,40,45,45,45,Slot,Very Easy,Very High
58752,RF,16,Roman Arellano,03/05/2007,22,PUR,"6' 4""",200 lbs,Left,Left,20,25,Normal,Normal,Normal,Low,Low,Normal,Unknown,Normal,35,45,45,50,40,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,30,30,45,20,45,45,45,40,35,20,Slot,Easy,Very High
19858,CF,12,Jon Ash,08/19/2007,21,USA,"6' 1""",170 lbs,Left,Left,20,25,Normal,High,Normal,Low,Normal,Normal,Unknown,Durable,40,55,55,45,40,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,40,35,55,20,50,45,60,50,45,45,Slot,Extremely Hard,Very High
57414,SP,2,Phil Batton,04/18/2011,18,USA,"6' 3""",180 lbs,Right,Right,20,25,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Durable,40,35,30,35,55,40,45,55,60,25,60,-,-,-,-,-,-,-,-,-,3,NEU,91-93 Mph,Normal (3/4),Normal,60,65,20,20,25,25,35,25,35,25,30,30,20,25,$1.1m,Extremely Hard,Very High
58705,C,1,Martin Bayon,04/18/2007,22,USA,"6' 0""",200 lbs,Right,Right,20,25,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,35,50,40,50,50,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Over the Top,Normal,20,20,60,50,25,30,45,25,30,20,45,30,20,25,Slot,Hard,Very High
57177,3B,34,Steve Bethel,02/16/2011,18,USA,"6' 5""",200 lbs,Left,Right,20,25,Low,Normal,Low,Normal,Low,Low,Unknown,Normal,40,55,45,55,50,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83 Mph,Over the Top,Normal,20,20,20,20,45,40,65,25,20,30,65,35,45,50,Slot,Extremely Hard,Very High
57111,SP,2,Steve bin Jabir,08/08/2011,17,USA,"6' 10""",200 lbs,Right,Right,20,25,Normal,High,Normal,Normal,Normal,High,Unknown,Normal,30,30,20,25,40,50,70,40,-,30,70,-,60,-,-,-,-,-,-,-,3,EX GB,89-91 Mph,Normal (3/4),GB'er,55,55,20,20,30,30,35,20,35,25,45,25,25,20,$850k,Extremely Hard,Very High
57876,LF,15,Matt Bishop,05/28/2008,21,USA,"6' 3""",200 lbs,Left,Left,20,25,Low,High,Normal,Normal,Normal,Normal,Unknown,Normal,50,45,45,40,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,35,30,60,20,40,50,65,30,30,20,Slot,Normal,Very High
51894,SP,16,Brad Bitar,07/09/2007,21,USA,"5' 10""",180 lbs,Right,Right,20,25,Normal,Normal,Normal,High,Normal,Normal,Unknown,Durable,25,25,20,25,30,40,40,35,55,45,-,-,50,-,50,-,-,-,-,-,4,NEU,92-94 Mph,Over the Top,Normal,65,50,25,20,35,35,65,25,35,35,30,30,25,20,Slot,Easy,Very High
57976,CF,2,Nelson Blanch,01/01/2011,18,NZL,"6' 1""",180 lbs,Left,Left,20,25,Low,Normal,Normal,Low,Normal,Normal,Unknown,Normal,55,45,35,50,75,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,50,55,45,20,45,45,55,25,35,35,Slot,Normal,Very High
57249,CF,2,Jim Blodgett,11/23/2010,18,USA,"6' 2""",185 lbs,Right,Right,20,25,Normal,Normal,Normal,Normal,Normal,Low,Unknown,Durable,50,45,35,45,65,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Over the Top,Normal,20,20,20,20,40,40,60,40,50,40,70,60,40,30,Slot,Normal,Very High
51813,SP,36,Dan Bondeson,01/09/2007,22,USA,"6' 0""",195 lbs,Switch,Right,20,25,Normal,High,Normal,Normal,Normal,High,Unknown,Durable,30,30,20,25,40,45,35,40,55,50,45,45,50,-,50,-,-,-,-,-,6,FB,94-96 Mph,Normal (3/4),Normal,70,25,20,20,30,35,65,25,30,30,30,30,30,35,Slot,Very Easy,Very High
57839,C,1,Jalen Bowman,04/29/2011,18,USA,"6' 5""",200 lbs,Right,Right,20,25,Normal,Low,High,Normal,Low,Normal,Unknown,Durable,35,35,35,50,45,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Over the Top,Normal,20,20,45,40,25,35,40,20,30,30,40,25,20,20,Slot,Extremely Hard,Very High
57937,3B,28,Josh Brazelton,11/27/2007,21,USA,"5' 10""",180 lbs,Right,Right,20,25,Low,High,Normal,Normal,Normal,Normal,Unknown,Durable,40,45,40,50,45,20,20,25,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Normal (3/4),Normal,20,20,25,25,50,45,70,30,45,50,70,40,20,35,Slot,Normal,Very High
28637,SS,50,Pete Broughton,10/20/2010,18,USA,"6' 3""",185 lbs,Right,Right,20,25,Normal,Normal,Low,Normal,Low,Low,Unknown,Normal,30,40,35,50,40,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,65,50,70,50,65,55,75,55,50,45,Slot,Hard,Very High
40681,CF,29,Sam Burns,06/15/2007,21,USA,"6' 2""",180 lbs,Right,Right,20,25,Low,Low,Low,High,Low,Normal,Unknown,Normal,45,65,50,40,50,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,35,30,35,30,50,40,50,20,25,20,Slot,Hard,Very High
57833,1B,34,Kevin Burton,05/04/2008,21,USA,"6' 2""",200 lbs,Switch,Right,20,25,Normal,Normal,Low,Low,Normal,Normal,Unknown,Normal,45,35,40,45,50,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Sidearm,Normal,20,20,20,20,35,45,35,25,40,25,35,35,35,25,Slot,Easy,Very High
58725,C,8,Sean Bush,06/11/2007,21,USA,"6' 1""",200 lbs,Right,Right,20,25,Low,Normal,Normal,Normal,Low,Normal,Unknown,Durable,35,50,35,55,45,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,50,45,30,40,40,25,20,50,35,20,25,20,Slot,Hard,Very High
32372,SP,8,Alex Campuzano,08/23/2007,21,PUR,"6' 3""",200 lbs,Right,Right,20,25,Normal,Normal,Normal,High,Normal,Normal,Unknown,Normal,35,30,20,30,45,45,40,35,-,60,-,65,-,-,55,-,-,-,-,-,3,NEU,95-97 Mph,Over the Top,Normal,70,40,25,25,35,35,50,40,40,30,35,20,20,20,$240k,Easy,Very High
57121,SP,13,Robinson Cancel Jr.,12/24/2010,18,USA,"6' 4""",185 lbs,Left,Left,20,25,Normal,Normal,Low,Normal,Normal,Normal,Unknown,Normal,40,35,30,25,55,45,45,45,60,30,70,-,-,-,-,-,-,-,-,-,3,NEU,89-91 Mph,Normal (3/4),Normal,70,65,20,20,30,25,45,20,30,30,30,20,30,25,Slot,Extremely Hard,Very High
58689,RF,12,Oscar Canchola,12/11/2007,21,USA,"6' 1""",200 lbs,Left,Left,20,25,Normal,Normal,Low,Normal,Normal,Normal,Unknown,Durable,40,35,30,45,60,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Over the Top,Normal,20,20,25,20,35,40,55,20,55,60,70,60,55,45,Slot,Extremely Hard,Very High
57816,RF,20,Dan Capra,09/30/2007,21,USA,"6' 0""",180 lbs,Left,Right,20,25,Normal,Normal,Low,Normal,Normal,Normal,Unknown,Normal,35,45,45,45,40,35,20,35,50,30,40,40,-,-,-,40,40,-,-,-,6,NEU,90-92 Mph,Over the Top,Normal,65,40,25,20,25,35,60,25,55,50,60,65,60,60,Slot,Normal,Very High
28426,LF,12,Andy Carbajal,08/07/2010,18,USA,"6' 1""",195 lbs,Right,Right,20,25,Normal,Normal,Normal,Normal,Low,High,Unknown,Normal,45,40,45,65,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Normal (3/4),Normal,20,20,20,20,35,30,55,25,40,45,65,30,35,25,Slot,Extremely Hard,Very High
58040,SP,23,Willie Carpio,04/25/2007,22,USA,"6' 6""",200 lbs,Right,Right,20,25,Normal,Low,Normal,Normal,Normal,Low,Unknown,Normal,25,30,25,25,25,50,35,40,-,50,50,-,-,-,50,60,-,-,-,-,4,NEU,94-96 Mph,Over the Top,Normal,55,40,20,20,35,30,45,25,25,30,50,25,20,20,Slot,Normal,Very High
58027,2B,15,Milton Carruthers,06/22/2007,21,CAN,"5' 11""",175 lbs,Right,Right,20,25,Normal,High,Normal,Low,High,Normal,Unknown,Normal,55,65,35,35,70,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,NEU,80-83 Mph,Normal (3/4),Normal,20,25,25,20,40,40,40,75,30,45,35,45,30,40,Slot,Normal,Very High
29291,LF,8,Alex Cervantes,07/03/2010,18,USA,"6' 0""",185 lbs,Right,Right,20,25,Normal,Low,High,Normal,Normal,Normal,Unknown,Normal,55,45,40,50,65,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83 Mph,Over the Top,Normal,20,20,20,20,40,35,50,35,35,50,60,30,45,35,Slot,Extremely Hard,Very High
57228,SS,20,Dave Coffill,02/17/2011,18,USA,"6' 0""",165 lbs,Right,Right,20,25,Normal,Normal,Normal,Normal,Normal,Normal,Unknown,Normal,45,50,30,50,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,EX FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,40,55,45,55,55,45,45,25,20,25,Slot,Very Easy,Very High
58063,CF,34,Victor Contreras,03/19/2007,22,USA,"5' 10""",180 lbs,Right,Right,20,25,Low,Low,Normal,High,Normal,Normal,Unknown,Normal,45,50,25,30,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,20,20,60,55,55,50,60,60,70,70,65,60,Slot,Normal,Very High
57406,3B,29,Eric Cornett,10/09/2010,18,USA,"6' 1""",180 lbs,Switch,Right,20,25,Normal,Low,Normal,Normal,Normal,Normal,Unknown,Normal,45,50,40,45,55,20,20,20,25,-,-,-,-,-,-,-,-,-,-,-,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,25,25,40,40,70,25,45,40,65,30,60,55,Slot,Extremely Hard,Very High
25833,SP,30,Cameron Craft,04/30/2009,20,USA,"6' 2""",185 lbs,Right,Left,20,25,Normal,Normal,Normal,Low,Normal,Normal,Unknown,Normal,40,35,25,25,40,40,45,45,50,55,-,-,-,-,55,-,-,-,-,-,3,NEU,88-90 Mph,Sidearm,Normal,40,70,20,20,30,30,45,20,40,30,20,25,30,40,Slot,Easy,Very High
